Mean,S.D1,Variance,Kurtotis1,Skew1,Entrophy1,Class
1.527614022,941.3453373,443065.522,739.4309663,1820.997589,121.7904425,0
1.482774023,908.6405876,412813.8587,723.3842727,1802.697099,121.339365,0
1.208229616,744.595707,277211.3834,746.2805885,1827.497408,122.4121739,0
1.143235692,709.9737136,252031.337,755.1028622,1838.792199,121.5528339,0
1.08478816,672.7187658,226275.2689,751.5086759,1834.647855,121.1064603,0
0.228663955,140.7104192,9899.711031,710.4492464,1785.367514,122.1777985,0
0.41039884,257.8330861,33238.95013,759.3660031,1838.520141,122.7338852,0
0.501642429,316.3660843,50043.74964,810.4603221,1898.665728,122.9628961,0
0.155154835,73.98408754,2736.822605,381.4748921,1317.568208,151.183962,0
0.129932015,61.03846143,1862.846887,384.2643527,1319.443017,151.1913804,0
0.762530909,461.0745029,106294.8486,689.9034952,1764.843418,122.3781603,0
1.296323372,776.4647007,301448.7157,674.7149925,1745.086797,121.9192906,0
0.082547926,51.78132968,1340.653052,782.2069853,1860.575435,122.7256523,0
0.094105743,60.29798479,1817.923485,810.0298812,1899.964964,121.7311307,0
0.231613029,145.0627162,10521.59581,745.3193105,1825.251034,126.9040343,0
0.694231279,352.9847407,62299.11357,491.3197696,1475.982633,129.3040492,0
24.73232914,10358.62951,53650602.69,258.4444401,1096.18854,109.9501948,0
0.722253224,452.0803508,102188.3218,775.0870681,1861.862203,122.5350459,0
2.078939063,1084.220153,587766.6698,488.4054515,1483.069111,124.080833,0
2.343681998,1216.6189,740080.7743,477.7651485,1465.305087,127.4239938,0
0.103506967,65.4084494,2139.132627,824.3950991,1913.083157,124.8733189,0
1.927974988,1180.885711,697245.5311,728.6916687,1804.037253,118.7078342,0
2.90908832,1621.372365,1314424.173,626.5314239,1690.231027,115.7478633,0
1.600651972,929.0919428,431605.9191,614.7023454,1667.584115,123.980286,0
0.31154921,195.5385237,19117.65712,804.4961766,1891.151727,124.4409969,0
0.621131342,382.1547725,73021.13507,736.647994,1813.217317,124.2170187,0
0.35901039,220.8096817,24378.45777,740.3579344,1820.33195,123.4845708,0
1.350637814,782.0786861,305823.5357,617.2186474,1672.110345,123.5033368,0
3.188639252,1754.563104,1539245.843,543.6085557,1570.299606,120.5683742,0
1.69360323,939.6788716,441498.1909,544.2865618,1574.744367,123.2046182,0
3.702239808,1925.70203,1854164.154,481.1768955,1475.730008,121.0943281,0
3.727502536,1913.569208,1830873.557,460.7345495,1444.41076,123.5364162,0
3.507074259,1797.93017,1616276.448,458.1574671,1440.173725,123.9615796,0
0.134038044,79.37028146,3149.82079,693.8110635,1752.213732,129.4599427,0
0.998023847,587.120629,172355.3165,671.728121,1728.446267,124.4603109,0
0.152016444,76.93907903,2959.810941,455.7735431,1434.188245,141.2895633,0
0.224388828,112.4182623,6318.932854,456.1701141,1428.985499,137.8605229,0
0.31010642,181.351275,16444.14248,646.0269173,1690.867755,128.7607169,0
0.787575191,469.2377955,110092.0544,696.0398139,1764.973372,125.7055157,0
17.4148952,7714.479167,29756594.41,432.0371422,1349.037803,108.2227344,0
1.183367265,677.9563452,229812.403,619.0231341,1667.079667,124.5478529,0
0.752697392,416.7840528,86854.47334,570.4418365,1586.335164,126.8743791,0
2.482513338,1446.551455,1046255.555,653.6520593,1713.816258,121.325051,0
1.048751316,506.1909881,128114.6582,526.5566538,1517.163066,134.6083893,0
0.909841242,544.1952358,148074.2273,664.0974835,1722.037145,129.2837268,0
3.764182313,2252.09974,2535976.619,716.3650333,1781.803362,118.6106725,0
1.645855937,977.521846,477774.4797,692.2148644,1759.758827,123.3097344,0
0.567860875,338.9350468,57438.48298,694.8700605,1761.694177,126.6695636,0
0.176226275,102.6475381,5268.258542,682.2082382,1732.476675,129.87486,0
0.058605781,30.22766129,456.8557535,502.8793353,1498.316412,148.2589917,0
0.111603107,67.90778723,2305.733783,758.868441,1835.358703,131.8191658,0
0.155362457,92.59847993,4287.239242,697.0193277,1765.192173,130.8097085,0
1.034116827,535.1562035,143196.0811,504.0411484,1491.200047,138.2543912,0
2.697697921,1549.174809,1199971.294,629.9833146,1674.986516,119.4700996,0
0.116468651,64.08234995,2053.273787,528.5106865,1541.601194,134.5752753,0
0.691793415,356.8601391,63674.57943,505.2529791,1501.179423,130.3381285,0
0.191422965,102.9269826,5296.981869,556.9754544,1574.453659,136.8410507,0
0.397716134,220.4484446,24298.75837,548.8979496,1576.847259,129.6429493,0
0.307207962,183.7448539,16881.08566,742.3875399,1811.349456,131.8240139,0
0.072389624,36.64774126,671.5284698,624.6102935,1628.318752,149.4795032,0
0.129591161,77.26306313,2984.790462,683.3941229,1747.458102,129.0440611,0
1.763959496,919.2362234,422497.6172,468.0802449,1456.44295,125.1462179,0
0.085730565,49.86861225,1243.439244,678.2239222,1734.385616,136.3691716,0
0.29668121,161.0818666,12973.68387,574.367968,1603.390423,133.4674663,0
6.037337462,2914.635441,4247549.878,452.340391,1412.211882,111.6269162,0
2.590160047,1204.222341,725075.7238,437.6342866,1386.570887,124.9401068,0
0.442531273,209.2172968,21885.93864,482.0910665,1445.517343,136.2900686,0
4.341358043,1953.220136,1907534.449,421.9526885,1351.620458,111.7458948,0
1.72835077,816.9099145,333670.9042,433.7360707,1380.199962,127.2499361,0
2.940781028,1434.893129,1029459.146,423.9192513,1383.455909,128.7179066,0
2.014656586,1135.92473,645162.4965,596.0090879,1634.371355,123.6010808,0
1.420087615,652.3689211,212792.6046,426.2009255,1358.436807,138.1687222,0
0.132468983,78.80727143,3105.293015,684.6559618,1751.145612,130.2091665,0
1.626657924,883.1367764,389965.2829,544.1511342,1564.301445,126.0643732,0
0.352723238,202.5186759,20506.90705,635.8567904,1688.229184,130.8434717,0
1.471677888,785.5102027,308513.1393,609.0869976,1618.806009,127.8927562,0
0.63898051,355.9991747,63367.7062,600.1051415,1626.896985,128.6971349,0
0.175320392,103.8033057,5387.563133,687.5989357,1750.458389,129.9490236,0
0.343482843,180.4808387,16286.66658,693.2599946,1736.479003,149.8594708,0
0.232709641,115.5574418,6676.761181,439.2387381,1402.572227,137.3985361,0
0.20960013,104.4472976,5454.618983,436.925467,1405.90808,138.7901408,0
0.748256219,373.8988506,69900.17524,389.2074091,1337.857752,131.1517029,0
0.280139827,163.2377522,13323.28187,646.3612289,1700.174437,127.5902755,0
0.291841926,168.468093,14190.74918,609.5976863,1651.121283,126.8472659,0
0.368035222,210.0298601,22056.27106,597.0828839,1641.721053,126.6353667,0
1.194420929,709.4749787,251677.3727,685.296225,1751.199474,125.4434822,0
1.090616077,648.2814944,210134.448,687.3305695,1753.634965,124.8566871,0
1.391525939,824.8206921,340164.5871,685.8086705,1751.640526,125.40818,0
1.027061827,611.7315298,187107.7323,695.0255746,1762.343556,125.1485162,0
1.254559388,746.2468777,278442.2012,686.5428656,1752.716187,124.9731335,0
1.270186774,757.1755662,286657.419,702.5953027,1771.981265,125.6381157,0
1.663794536,981.6764598,481844.3359,677.7429738,1742.530813,125.5406033,0
1.389549087,820.3385734,336477.6875,674.4225578,1739.214274,126.4544243,0
1.709663288,1009.340398,509384.0192,678.8339655,1743.789887,124.9780331,0
1.427377783,842.4081443,354825.7408,673.7015869,1738.510447,125.4782288,0
1.556821901,899.2521131,404327.1815,634.5353769,1689.646478,126.6429963,0
1.501341279,873.1112145,381161.5964,622.1331499,1676.078347,125.6800679,0
1.718299995,1022.883279,523145.1015,655.0467375,1715.036739,128.9420957,0
1.675600798,989.7685114,489820.8531,686.1418973,1751.843326,125.5536272,0
4.547761845,2448.543649,2997683.001,539.7765821,1558.134581,116.8992707,0
2.523166859,1412.394489,997429.0967,579.0271336,1617.224688,122.7799825,0
2.482391639,1395.081393,973126.0461,589.2296442,1629.742689,119.5513831,0
4.76641765,2620.746257,3434155.472,575.0768213,1609.344211,117.3832999,0
1.535074222,898.903436,404013.6936,655.5844982,1717.225084,126.4496924,0
1.513663856,889.6163978,395708.6676,652.4691769,1711.753235,125.4138944,0
1.544215449,921.8118372,424868.5316,674.3214659,1737.60728,129.7998815,0
1.523308698,904.9327558,409451.6462,695.2196859,1763.566531,125.4591064,0
1.543427747,908.0771248,412302.0323,682.7387169,1747.825045,125.8476,0
1.804101436,965.2601373,465863.5664,710.8231802,1766.132874,126.1147995,0
1.393213434,862.3702368,371841.2127,732.9623618,1810.319421,124.7996541,0
1.288523211,802.0245721,321621.7071,765.487678,1850.112363,121.4786119,0
0.264902084,163.2337479,13322.62822,698.7907177,1769.954439,125.3729354,0
0.180580089,111.3996913,6204.945612,727.4306534,1803.06589,121.4965775,0
0.602895443,380.4879752,72385.54964,809.03564,1898.094068,122.2537587,0
0.564160434,356.8774847,63680.76955,791.6508238,1874.325569,126.1708193,0
0.154736693,71.96541247,2589.510296,365.0622537,1284.216475,139.9277125,0
0.337825403,191.1628848,18271.62426,601.6324548,1640.387232,132.0835759,0
1.54631952,919.8472584,423059.4894,660.5134465,1724.95467,124.0193706,0
0.094081306,59.4623484,1767.885439,804.8959996,1893.945833,122.0462765,0
0.110056485,69.25312294,2397.997519,762.5152001,1839.470705,123.9835707,0
0.273199128,171.073998,14633.15639,745.0029917,1824.962053,126.9213284,0
0.339153289,213.0482085,22694.76956,776.9720549,1865.179493,122.7388286,0
0.673505309,422.2071825,89129.45249,788.1828187,1874.814268,122.4500143,0
0.97949927,569.563472,162201.2743,783.928538,1862.497583,132.6364607,0
2.650433437,1351.741523,913602.5728,519.2245318,1532.614522,115.6802762,0
2.828791987,1440.745439,1037873.71,460.5903145,1443.444368,121.3137058,0
0.647328565,347.3004312,60308.79476,548.7388404,1563.278712,129.2893682,0
2.24817005,1378.479249,950102.5197,712.6114333,1783.781675,123.1222253,0
3.35484913,1886.436391,1779321.128,568.3053058,1605.378303,119.4838333,0
2.115659133,1151.675005,663177.6584,616.1796077,1668.826559,123.8976761,0
0.411962044,256.2551549,32833.3522,766.4800144,1847.504053,124.2575323,0
0.792798047,489.4592649,119785.186,752.661941,1834.680887,122.8339336,0
0.242827213,149.8655041,11229.83466,725.7978528,1805.745732,122.3612109,0
0.319781968,202.116572,20425.55434,852.3087762,1924.068078,116.3266388,0
1.749035283,1003.620221,503626.7735,578.9209659,1621.170165,126.1037411,0
4.091835461,2226.42039,2478473.877,529.7766586,1550.127671,119.6095735,0
3.008737485,1650.436974,1361971.103,516.1918399,1532.471759,125.7506719,0
4.638138095,2381.597148,2836002.488,469.7723403,1457.195642,119.5200715,0
4.116538752,2092.242261,2188738.84,448.1162585,1424.970873,123.3929678,0
1.724580846,1001.286978,501287.8066,628.2681109,1679.472274,123.2718403,0
1.624332334,949.5401319,450813.231,673.1867541,1721.157101,129.2068554,0
0.277324804,159.9290006,12788.64261,630.1601889,1672.411757,129.6593984,0
0.593407419,337.8631061,57075.73922,619.9186452,1663.794496,126.9165548,0
0.921111852,545.3132584,148683.2749,675.7336474,1738.886923,124.6969162,0
31.83195161,14372.0975,103278593.2,377.1597822,1287.807139,107.432336,0
1.427340753,811.555435,329311.112,595.8572992,1639.519694,125.3581495,0
1.067661543,583.6634718,170331.5242,560.7006329,1578.124773,125.3443568,0
4.32034763,2487.609395,3094100.252,627.1488742,1681.438109,118.7134888,0
1.180536634,591.8553122,175146.3553,459.1838388,1437.108708,127.5417908,0
1.056288476,614.5211316,188818.1106,636.4146576,1692.68326,125.9195493,0
3.7491392,2259.420813,2552491.206,705.1858886,1766.027988,121.2787044,0
0.913575816,549.1167023,150764.5764,711.4218927,1784.351392,124.981933,0
0.67174704,401.7286585,80692.95752,700.0228586,1767.840034,125.3980927,0
0.182362511,108.3887196,5874.057266,682.9458128,1733.900623,130.2259894,0
0.064661913,33.18963059,550.7757892,536.7928164,1529.314883,148.429746,0
0.127380094,77.62618936,3012.912637,721.3436453,1793.153761,134.3996255,0
5.582706951,2820.574268,3977819.6,422.19525,1379.652321,123.4506472,0
1.190912489,603.5722202,182149.7125,475.3808286,1461.058225,128.7085045,0
0.126403765,52.61186286,1384.004057,286.4179652,1137.940346,164.6227116,0
0.287048377,122.5538351,7509.721252,320.4923127,1202.281185,150.8175519,0
1.231673171,591.4578839,174911.2142,447.8247273,1402.743964,127.1204312,0
0.109534001,64.10747655,2054.884275,595.8693931,1641.341889,127.9738706,0
0.711645347,386.7378971,74783.10051,536.6352742,1556.858581,128.363327,0
0.409551651,235.2329717,27667.27548,651.4188976,1698.785356,132.0467588,0
0.088838297,44.66484884,997.4743608,590.9884977,1589.457551,149.0770811,0
0.090116103,45.11753816,1017.796125,598.0385018,1593.131449,152.995268,0
0.114976927,56.18207325,1578.212678,564.9537311,1549.910681,150.5345099,0
0.158285415,92.50359452,4278.457499,651.5629335,1704.15376,127.5740507,0
1.99788402,1047.940636,549089.7879,460.1444042,1445.880113,127.6647889,0
2.009625235,1050.064027,551317.2304,466.2658956,1454.963382,124.4699041,0
0.098065394,56.9636873,1622.430836,656.5767133,1707.58652,133.348979,0
0.613774454,329.1040623,54154.74192,532.3268403,1547.268228,128.3103018,0
3.387328291,1609.05549,1294529.785,446.6926479,1396.332085,130.7749372,0
3.252300284,1470.265364,1080840.12,417.9575,1347.465953,116.9844759,0
2.77703433,1294.485502,837846.3571,395.4356117,1329.776172,127.6453889,0
3.55401188,1524.166129,1161541.194,453.1351276,1361.271216,115.7186484,0
3.384949756,1456.957093,1061361.986,421.3646998,1333.816976,109.3692166,0
2.343859448,1071.367446,573914.1017,418.3359001,1349.863496,123.5442739,0
4.275148136,2000.007252,2000014.504,401.1785158,1332.451602,127.2735736,0
0.652890936,321.3016332,51617.36975,539.2334504,1546.107988,141.9682943,0
1.913884551,859.3962083,369280.9214,434.9252395,1363.580529,134.3908002,0
0.198653173,118.5027183,7021.447122,695.860069,1761.422863,125.6997105,0
12.51700293,6308.793017,19900434.67,478.3557874,1457.611702,114.4793353,0
5.397576678,2873.525155,4128573.408,520.6972334,1525.902116,118.3386992,0
9.253479989,4924.050404,12123136.19,559.6109989,1563.219735,120.4014065,0
4.131470465,2315.40227,2680543.837,616.3243935,1640.516511,118.7542695,0
2.376649656,1286.631456,827710.2515,624.620611,1639.083087,122.8493297,0
5.133145575,2728.237305,3721639.397,591.8636529,1599.211786,119.5625074,0
3.982889657,2425.312243,2941069.739,679.1071919,1751.915927,117.2485163,0
7.775281087,4541.12706,10310917.49,585.4347564,1633.127428,113.8662754,0
4.628956517,2825.17614,3990810.112,704.8640986,1775.988048,116.4449277,0
6.226702405,3784.503483,7161233.306,696.2181813,1764.92522,115.6891918,0
4.447134659,2767.568564,3829717.878,782.0738706,1866.459555,119.3499251,0
5.626519654,3484.937782,6072395.674,761.5355118,1844.818088,117.5034282,0
7.531472733,4631.233001,10724159.56,746.8710712,1827.932425,116.1237016,0
9.040308199,5527.462612,15276421.47,728.1293355,1803.098413,117.4785383,0
8.733048158,5251.394966,13788574.54,665.2806249,1731.611214,119.0307864,0
10.39755506,5814.543482,16904457.95,649.3015356,1714.844671,110.3027795,0
10.12448165,6022.1778,18133312.73,670.6992043,1738.248027,115.2982778,0
10.58310154,6225.268384,19376983.22,665.9933842,1726.419077,115.8115899,0
10.41135266,6262.322067,19608338.84,670.6965057,1737.137071,115.6555908,0
11.72899496,7193.618162,25874071.13,716.5370015,1793.153918,109.556163,0
11.27925551,6746.097935,22754918.67,665.1831926,1731.300214,114.3281047,0
12.61654403,7534.825161,28386795.1,654.2233558,1718.166267,114.3730955,0
12.49264811,7003.185296,24522302.15,563.3146722,1597.058154,115.3474128,0
14.31877073,7950.989012,31609113.13,545.4108112,1574.107342,114.1506488,0
12.46222581,7300.1338,26645976.75,616.5345691,1671.914874,115.4561107,0
11.66617599,6625.685046,21949851.17,724.6895702,1801.396378,108.8051204,0
20.30314143,10428.21506,54373834.63,462.2041556,1444.158503,107.9686729,0
34.3135903,16936.00091,143414063.5,424.7362475,1383.357068,103.2124058,0
33.21838751,17109.54634,146368288,467.9965226,1447.326303,112.4475223,0
15.96792273,8232.87627,33890125.84,531.7398464,1545.990039,106.5765074,0
13.49159096,7822.786013,30597990.5,593.8852892,1640.547923,115.3128181,0
13.18851547,7655.36908,29302337.88,598.9086916,1646.496236,115.6336582,0
13.12183233,7742.77328,29975269.03,652.4751203,1713.702303,114.9602916,0
12.8401282,7587.952369,28788510.57,655.9994597,1717.975712,115.4666719,0
12.50114064,7465.965178,27870318.02,678.9388592,1745.044722,112.6012686,0
10.67035609,6318.849986,19963932.57,663.2838379,1726.494596,117.6386094,0
10.95538398,6548.22225,21439607.32,673.1965191,1742.961851,115.2225443,0
2.62123164,1502.26503,1128400.11,599.4394943,1635.164816,117.4090492,0
2.086003329,1219.947472,744135.9177,610.5274893,1662.419366,117.6001234,0
7.858363472,4674.704682,10926431.93,701.289022,1757.571127,116.2606327,0
6.491403225,3842.893862,7383916.618,679.6026534,1744.631928,117.1578515,0
0.524189271,230.7990293,26634.09596,287.4137712,1154.984108,140.1152853,0
0.44538004,196.6832064,19342.14184,288.8932869,1157.964643,144.0861213,0
12.21382411,6812.848392,23207451.6,555.5947648,1587.875317,114.6453688,0
